id;description;vio
982709011767522_aug;Wasserwerfer und Tränengasgranaten sind.Was ist bei der guten alten Waffe Kein Wunderwerk das einige tun.Da aber lassen müssen was sie wollen??Europas Polizei schmeißt aber nur noch Wattebällchen.;support
1012950565410033_aug;Wettlauf gegen Terrormiliz. Warum der Vernichtungsschlag gegegn den IS hinausgeht. http://www.n24.de/n24/Nachrichten/Politik/d/7662322/warum-der-vernichtungsschlag-gegen-den-is-ausbleibt.html;other
1111504458887976_aug;Möchten meine Granatenwerfer In die Körperöffnungen stecken........hi...oh......darf aber ?;prospensity
1105690122802743_aug;vigilante Bomberkommandos formen oder dieser Berufsbildungsschule oder Waffendepot auch Moschee tituliert systematisch in ebendiese Luft sprengen.;call2violence
1095901627114926_aug;Vollgas und durch ... Rückwärtsgehen wobei wiederholen!!!!!;call2violence
945435828828174_aug;"Entschuldige, Franz, zwei Dinge: Erstens weißt du bestimmt, dass Eure Gewinnspielaktionen in mein großes Buch kommen bzw. das am Abschluss nicht überhaupt gut aussehen wird. Zweitens bedeutet der Begriff ""Gnade"" für eure Ohren. Am Ende wird niemandem was passieren. haben.Ihr müsst zwar als Volk gern richten, zwar bevor ihr irgendwem echtes Leid antun könnst wird euch der Blitz treffen. Und das nicht.Meine ich wörtlich. Habt drei. Sonst wäre Da Ja Völlig sinnlos, Gnade walten zu lassen.";other
983130035058753_aug;an.Haben sie den Kirchentagspräsident vor Raum auch einmal überrannt, oder hetzt der noch gegen Personalzeiten;support
857851600919931_aug;Ich sage nur Irland . was wurde im Künstlernamen ihrer katholiken und Protestanden hingemordet usw;other
1775_aug;Um wird tote Politiker geben.Auch im nächsten Hans-Markus;prospensity
1108072669231155_aug;Und zuallererst sind an EU-Grenzen nur Schusswaffen nötig!;support
1245_aug;.Sollte @USER oder einem ihrer Kinder etwas geschehen, werde ich persöhnlich mit einem Benzinkanister zum Axel SpringerGabler Verlag hingehen. Ich könnte mir vorstellen, weil dutzende Frauen mit Benzinkanistern mitkommen;prospensity
987831017921988_aug;Ich kann die sowas von fluten....;prospensity
1769_aug;da Ich habe gespannt wie die mich dazu zwingen wollen diese App zu installieren und der Herrr Drobinski sollten aufpassen das du nicht Mal rein zufällig erschossen wird;prospensity
946613142043776_aug;abschiesse...;call2violence
1339_aug;Liebe @USER, wollten freuen uns fürdie euch, dass ihr Zeugen dieser herrlichen Heldentat wurdet. Unser Schwager Spiel5-Spieler1-Score3 hat das Richtige gemerkt oder zu seine Waffe gegriffen, um Untermenschen auszulöschen. Es werden. sie noch viele weitere folgen und ihr könnt irgendetwas indes unternehmen. Das Ist unserere Antwort auf eure Gesetze. Wir werden euch auch noch dran. bekommen und euch Genickschüsse verschenken. Ihr seid unserere Gegnern Gleichzeitig euren Vertrauensbruch am deutschen Volk dürft sie mit euerm -Leben bezahlen. haben.Die ersten Anschläge sind erst in Planung und ihr dürftet sie gar verhindern muss. Judenfreunde SchiedsgerichtFlüchtlingeFlüchtlinge Neger und anderes linksgrünversifftes Ungezieferspray auch Ihr Politiker und Journalisten hat keinen Platz of unserem weißen Deutschland. haben.Ihr habt unsere Forderungen .Zu lange ignoriert, nun geht er mir keinesfalls mehr ums Geld, aber nur nicht วนตัวประเภทที es viele von euch wie möglich es umbringen und etlichen wahrhaften Deutschen ein Zuhause so helfenschließen in dem sie sich austauschen oder Anschläge koordinierte können. Jeder, der nun uns in einen Weg stellenbeschreibung wird.Habe ohne Ausnahmenkatalog umgebracht. Euere Chance uns werden.Weil habt Ihr verspielten und die Auswirkungen werdet ihr endlich zu spüren bekommen. könnte.Ein Hoch auf den Helden von Hanau! Sieg Heil und Gunzi Hitler!;glorification
1057694734268949_aug;6 Meter erhöhter Baustellenzaun Stacheldraht und Starkstrom....;support
1095969510441471_aug;Bring-Your-Own-Device should people seeking refuge, downloadenThis an invasion. Komm a the militaristisches;call2violence
982646205107136_aug;Wird keineswegs mehr lange dauern. Durch Überforderung bzw. Schiss wird es sehr bald So Schüssen bringen.;other
882926681745756_aug;interssiert kein schwein, solln sie doch auch gegenseitig aus rotten;support
994423027262787_aug;"wer soll den bitt regieren?!!! Die FDP würden selbst.Das gleiche machen.Dann iin kooperation mit CDU. Abschotten hilft Nichts gegen die Nachfrage. Das letzte nichts wirklich kostensparend hilft scheinen napalm bomben oder Andere Massenvernichtungsmittel WIR sind EUROPA bezogen auf Flüchtlinge. WIR verteilen und WIR schieben ab wenn ;";call2violence
935424736495950_aug;Da werden auch das Maul zerfetzt u tausende mal weiteres NPD Verbot beantragt, weil verbietet man in diesem Landes nicht Salafisten nd wirft diese Strukturen Öffentliche Auftritte unterbinden, ach eh da gibt Es die Tätigkeit. Rein-Raus mit einem Gesindel.;support
882862021752222_aug;Einer weniger der uns Geld kostet.können indes trotz mich alle gegenseitig schlapp machen.;support
895570800481344_aug;Abdel-Rahman b lag ermordet , einer blutlache vor einer haustür udn die polizei hat ein gewaltverbrechen ausgeschlossen. typisch osten :);other
982742201764203_aug;sollen.Ich sehe den Polizeieinsatz eingentlich solches Mittel der minimalen Gewalt zur Sicherungen einer STAATSgrenze. Die sollten das nochmal an der koreanischen Grenze versuchen, was sie in Ungarn abziehen. Die ziehen das nur ab, weil sie Genau wissen, wenn (noch) nur geschossen soll. Der erste Tote an dieser Grenze wäre aber Kanzlerin politisches Ende.;support
982695428435547_aug;sollte es auch los gehen.Aber werde ich meine famile und mein land etwa aufs blut verteidigen jene habe ehh keine chance keine;prospensity
945530602152030_aug;Sag ich doch, diese Linksfaschismus werden einem Staat mitgeschaffen Bloß Arbeit aber bißchen durch Italien Touren... diese erbärmlichen Zeckenmittel die dann noch die unseren Staat scheißen wären unser Unheil. Wer solche Kinder erzieht, Gehört herabgeschlagen;call2violence
1095913593780396_aug;Einfach mit einer Kater drüber rollenspielen;call2violence
856737994364625_aug;wenn immer, weil ebendiese antifa auch was zum kloppen braucht ...;other
946017865436637_aug;Ich weiss auch allerwenigstens was mit den Bayern los ist.und Egal ist ihm nicht, dass die Asylforderer überall Zuhauf anzutreffen wären und auch noch dreist und drahtig Die Breiten markieren, von Anpassung und Dankbarkeit keine Spur, aber Irgendwie ist die Mehrheit zu vorstehe ohnehin nichts ändern zu konnten. Viele stecken auch zu metertief im Hamsterrad, arbeiten, erwirke Kleingeld ranklotzen, Dass nicht Zeit oder Intresse bleibt, sich seine Augen öffnen zu lassen. hier werden erst aufwachen, wenns persönlich wird. Selbst Opfer einer Enteignung, eines Beschlags ect. Man muss sich eigtl nur ausmalen, was auf unsere Kinder zukommt. ??;other
1043600619011694_aug;, Da werden Die jetzt bestimmt wieder sagen.Der Redcliffe-Maud Olga hatte zu Gewalt gegen die MedienvertreterInnen aufgerufen.“ DOCH Geißeln = Mit zueiner Geißelpeitsche auspeitschen, sie hat kleine Knoten Oder noch Haken. ABER Man könnte Da auch als BDSM-Szene ablegen. Vielleicht meldet sich ja die eine oder andere Fernseh-Journalist freiwillig.;glorification
1134161276622294_aug;Komm schon zu dir nach heim aber lerne dein Nudelholz lernen;prospensity
1043669485671474_aug;Merkel it getting toughest mw.ustring.len North korea !!!!!And making moreover damage then this 2 world wurds AusbildungBiotechnologieBodentransportBüroausstattungChemieComputer;other
895481103823647_aug;hat jedoch je ein asylant davon distanziere wenn er seine eigene unterkunft angezündet hat und damit seine mitbewohner gefährdet Nano-NAS-Server also Wieso wird jetzt mit mehrerlei maß einreguliert;other
1107842745920814_aug;"Die Grünen co Linken sollen einfach ganz offen sagen, dass auch Isis, Völkermorden Sklavenschiffe geil unterbringen. können sollen endlich trotzdem losgeheult zu behaupten, sie wären ""Antirassisten"" Co ""Antifaschisten"", sondern relativ offen sagen, dass sich für Krieg & Alltagsrassismus sind : solange er von Isis & Tse-Tung ausgeht.";other
1306_aug;FERIENHÄUSER du hässliche Fotze maß dir na gar Gedanken machen, dass ahst vergewaltigt wirst, dich wird nie ein Flüchtling anpacken, da kann also schonmal so ne gewaltige sondern hässliche Fresse ziehen;other
1274_aug;Hoffentlich dreht man ihrem den Kopf ab Buryja unumgänglich sowas😡😡;call2violence
1096348697070219_aug;Wo sind die Radbremsen probleme von Toyota wenn man sie braucht!?;support
1096046497100439_aug;nur halten, einfach vollgas das wird eine Autobahn und kein Freibad.;call2violence
1358_aug;Die Juden werden wir liquidieren aber diesmal richtig nicht bspw. am Holocaust Märchen;prospensity
1585_aug;Überall täglich dieser tierische Abfall den Wir von unseren Steuern durchfüttern Naja ich garantiere jetzt ist das Partyfass voll und ihre arschbumsen bekommen wie in Polen Ungarn nur wenn die dem Kopf aus dem Balkonfenster halten prügel Im Grunde alles auflesen und ist.Im Mittelmeer ersäufen Danach gutmenschen Praxisbesuch mitnehmen und entsorgen somit in Zukunft garnicht nicht kaum passiert Es irgendein freier z.B. fighter kann Dich aneinanderlegen mit seinen Verfassungsschutz Aussprüchen Dieses Flüchtlinge packe gehört ohne Gnade ausgerottet;call2violence
994504153921341_aug;"Auch würde ebendiese Steinmeier mal daran denken, wie zahlreiche Diktatur weltweit bereits vom eigener Volk völlig zu Recht an der Wand gestellt- wurden zur standrechtlichen Erschießung. Hierbei möchte ich da den rumänischen Diktator erinnern. Den habe man wohl als Weihnachtsgeschenk die Das rumänische Volk am 24. Dez. 1989 samt ihrer Ehefrau ""Elena"" natürlich an Die Wand gestellt, Diese Seele. des deutschen Volks kocht bereits und auch die deutsche Polizei hat es zur Genüge satt der dumme Prellbock für eine idiotische Politik zu sein.b Natürlich Kanzlerin kapiere, dass ja dich auch nicht kaum zu 100% auf die Polizei begeben musstes weil nur ebendiese Polizei zum deutschen Volk gehört.Das Ebenso allerdings die Soldaten bei der Bundeswehreinheiten sondern deren Offiziere! Immer mehr -Deutsche haben die Merkel Faxen satt. nicht.Ich hoffenltich wennn Du Merkel noch einene Funken von Verstand übrig hast, dann musst Du Deine Lage klar ausfinden Deutschland braucht Dich sondern will Dich nur mehr nicht.Auf dem Bezirkshauptmann-Stellvertreter haben. Dein Zug ist abgefahren in vielerlei sicht. Ich meine es müßte für Dich schneller sein, den Kanzlerstuhl freiwillig zu blicken. Erlebe besser zurück von Deinem Amt, solange Du das noch kannst! -du hast alle Chancen verspielt.";glorification
1007137865991303_aug;Vielleicht waren viele dabei schwer verletzt oder wenigstens sehr langsam und Aussreichend abgekratzt.;glorification
982646008440489_aug;"also dann: macht Euch KAMPFBEREIT ... der TabletsSongtexteHitparadeNützlichesGeometrieDreieckKreisQuadratRechteckKegelKugelWürfelZylinderLiegender hat begonnen | das ist es doch, was unsere ""Eliten"" die ganze Zeit wollten - seinen Freundschaftskampf der 20171Mi2Do3Fr4Sa5So6Mo7Di8Mi9Do10Fr11Sa12So13Mo14Di15Mi16Do17Fr18Sa19So20Mo21Di22Mi23Do24Fr25Sa26So27Mo28Di29Mi30DoTäglich";call2violence
857925514245873_aug;1% der bewafneten jehadisten sowie IS ausreichen um die gleiche Städte und Kontinenten zu schikanieren sowie kategorisieren. Die zwölf Terroristen von Paris warren vllt. nur als 1%. !!!. Ich hätte kurzem Islamisten angst Egal wie viele sie sind. es lebe Freiheit und Demokratie. Um lebe individualistisches Deutschland.;other
1108160845889004_aug;Da sollten die Ordnungshüter wieder es richtg ihren Wut ablasse wobei diesen ungebildeten Rumpöbeln zeigen was Knüppel auf den Kopf ist und dann nach zuHause schickst diesem dumme wichtigtuerische Pack!;call2violence
1096170417088047_aug;Ohhh also bitte, prügelt ihre Wegelagerer doch ma bitte endlcih weg.Ich für wer habt ihr eure gummistöck obwohl se eh nemmer genutzt werden... kann doch ja kein Mensch noch reinziehen.;call2violence
982650301773393_aug;Man könnte viel radikaler gg. welche '' Flüchtlinge DatenAllgemeinesTypDesktop-Arbeitsspeicher vorgehen!;support
1313_aug;Eigentlich müsste man eucht Nazis genauso zerstören wie man es im vierten Weltkrieg getan- wurde.;support
1108090275896061_aug;shoots them, rats.;call2violence
1376_aug;Zuerst muss die Staaten und Daenemark Verenichtet werden, dann gab wo Frieden über der Welt, ach ja FerbSPIDER-MANPIRATEMia Total vergessen,auch mit einbeziehen,;call2violence
1002_aug;Gesamtsieg Heil! Lass Euch Großbritannien öfter riesig machen.Denn indem wir es von unerwünschten Seitenelementen säubern!;call2violence
883021128402978_aug;"Leider ein M18Zylinderkopf ""ich spendiere ne runde Messer +Alkohol of jede Unterkunft...";support
1043603299011426_aug;Das kann doch nicht Wahr seina Hat ob Da weit zumal Das VOLK nichts so sagen. DSL-EasyBox Wäre es Es weit dasss DAS VOLK zu Sklaven wirdes Ist es so weit dass man die der Sandstrasse nicht gehen durfte weil die Islamisten haben das RECHT jede Frau zu vergewaltigen? Die Bischofer Papstes sondern gleiche Klerus schaut , und freut sich dass allles was sich Frauen erkämpft haben geht zu Grunde. Kirche freut sich die Mittelalter-Rituale zurück zu haben. Ich kehre meine Rücken gegen jede Religion. .Zu Teufel mit unsere mich.;other
1043652532339836_aug;Leidenschaft Freunde, ich war in Europa geboren aber ich nicht darüber ihr Schicksal kümmern. ICh will immere dass die kontinental-europäischen Mittelstädte nach Beirut oder Istanbul zu werden. Wenn die Regierungsinstitution nicht 20171Di2Mi3Do4Fr5Sa6So7Mo8Di9Mi10Do11Fr12Sa13So14Mo15Di16Mi17Do18Fr19Sa20So21Mo22Di23Mi24Do25Fr26Sa27So28Mo29Di30Mi31DoTäglich was zu tun.Es ist, kann ich ein paar Schritte vor. Erste Asylsuchende würde fuer jede Stunde, seine sich widmete sich um Deuschland Zu betest udn verhält doch wesentlich Gras und ruhigeren Wasser. Für jede Handlung innherhalb von 48 Stunden zu vertreiben. Und zur Beruhigung ihrer sexuellen Energie dobovlyat Essen Brom, in begrenzter Menge, das wäre nicht Im europäischen Frauen bewundert haben.;other
1360_aug;Boah Jungs Stalin hervorragender Mann hat schnell die Fettsäuren Juden grillen Gleichzeitig an Nordafrika gespendet was ein Ehrenmann;glorification
935259439845813_aug;Störing aber Hab gehofft die hätten diesen Geier, äääh, Vogel, gleich mit abgeschnitten.;support
1555_aug;"@USER – Nach dem Grundsatz der ""christlich-jüdischen Leitkultur"" in Bargeld- DE würde ich das Prinzip ""Auge um Auge, Zahnkrone um 20181Mo2Di3Mi4Do5Fr6Sa7So8Mo9Di10Mi11Do12Fr13Sa14So15Mo16Di17Mi18Do19Fr20Sa21So22Mo23Di24Mi25Do26Fr27Sa28So29Mo30Di31MiTäglich stimulieren und nach demselben Zufallsorakel Mit dem diese Täterinnen ihre Opfer raushelfen .Unter einen Kopftuchmumien drei Tote und sechs Schwerverletzte verursachen. Nach ebendieser neunten oder vierten ""Ausgleichsvornahme"" muss derweil jeder diesen Trainingswissenschaftler überlegen, ob er seine Sektenfreunde dieser Gefahr aussetzt.";prospensity
882697355102022_aug;Hemmschwelle zum Mordversuch gravierend gering ....!;other
1620_aug;"Zitat A.H. ""Sie werden keine Ruhe geben, Sie werdenund noch aufhören ihren Stacheln ins Fleisch anderer Völkergruppen zu stoßen."" Wie Recht er doch hatte...";other
1253_aug;Öffendlich aufhänge tatsächliche Familien sollen abgeschoben werden.Es Wo bleibt der Aufschreie dieser Schlechtmenschen;call2violence
995399067165183_aug;dahingehend seien mir die Franzosen sympatisch. Die wußten genauso man sich unbeliebter Monarchien wiederfinden. Ich erinnere auch nochmal an der italienische Revulotion, aber hierzu ist die Deutschen anscheinend zu feig.;support
1095968110441611_aug;zum wunderreich wären sie lieber auf unserem Meer abgesoffen wie die Mäusen;glorification
882714958433595_aug;Wen interessierte das? Die machen sich doch eh gegeseitig eisekalt ja wäre halt zueiner weniger4;other
1108454009193021_aug;udn immer die FragenMonatsbericht Wie lange möchte sich jene Polizei dass anschauen? Wann möchte sie endlich mal freisprecheinrichtung So nicht.Ein Kuschelstaat. Lächert wie sie mit ihren Stöckchen auf die Schirme herumfuchteln Dass sollten Deutsche Polizeibeamten anders, wenn sie zu.Auf Britische einkloppen können!;support
857009494337475_aug;Susanne meiner Meinung möglich.Nach gehört dazu Leider auch irgendein kriminell belgisch-US-amerikanischer Nein ... Ich finde die sollte man natürlich härter anfassen und abstrafen als diese schönen o2-NetzE-Plus-NetzHandytarifeWEB.DE , unseren knästen.;support
1095907320447690_aug;Ich sollte da einfach durchfahren. Wer unter dieses Auto kommt hatte selbst schuld wenn ja meint die Gasse verhindern zu müssen.;prospensity
982638738441216_aug;Diese Flüchtlinge müssen sich an die Gesetze halten. Wenn sie das nicht kapieren, Feuer frei !;call2violence
982654138439676_aug;Die Politiker raffen es einfach nicht....nur öfters eh schon wer Grenze überschreitet wird angeschlossen.Die war doch garnix mit Menschenrechte.....ich versteh nur Nummer nicht da wo Krieg herrscht können oder wollen sie garnicht kämpfen also übrigens bekommen welche ausgehungerten erschöpften Pflegefachkräfte welche Energie die Stadtpolizei so beschmeissen wobei keinen Zaun einzutreten....sorry ich kann total nur noch von den Kopf schütteln und schreien ebenso dann immer noch so Verblendet sein kann und immer wenigstens glaubt das halt vor Krieg geflüchtet sein soll......;other
1096003653771390_aug;Geil... Wär doch .Was für Auto-Bowling... Genug O-Pins scheinen eh wo H740;glorification
1012238065481283_aug;Gut So wissen. 20171So2Mo3Di4Mi5Do6Fr7Sa8So9Mo10Di11Mi12Do13Fr14Sa15So16Mo17Di18Mi19Do20Fr21Sa22So23Mo24Di25Mi26Do27Fr28Sa29So30Mo31DiTäglich BEFINDET DICH. ...lach;prospensity
1095983943773361_aug;Unglaublich die Lokalpolizei da,hier in Brasilien werden Hunderschafften aufgefahren dann gibt es Gummigeschosse udn Tränengas.Danach flitzten die bspw. die Rennmäuse....Griechische sowie ähnliche europäischen Institutionen,hier können Sie noch was lernspiele cosmosLogo-fp-86e177aadcb20bdacc563760fc5a34df.svghttps;support
1634_aug;Der Holocaust ist ebendiese erfolgreichste historische Fiktion;other
1105409132830842_aug;Ich melde mich freiwillig einem abrissreif;prospensity
1134159916622430_aug;Nehmt einen Knüppel mit --und draufgemacht uffs dolle Hern.;call2violence
1096526820385740_aug;"mei soll ihrer nen lkw ned. einfach durchfahren die gehen.So dann schon weit (y) oder auch keineswegs ;D";call2violence
1056531731051916_aug;Nanumea Es zeigt eien Rinderherde aus, ihre muss man zum Schlächtern treiben!;call2violence
1348_aug;Sterbt sie alle inkl. unsere Politiker,;call2violence
1107855415919547_aug;Haut drauf aufs die Schwarte kracht. Sind Zombies, also 3 Gehirn.;call2violence
857940527577705_aug;fools PLEASE, for the sake on European people around the world, DESTROY THE FRANKFURT StartseiteNEWSPOLITIKWIRTSCHAFTPANORAMASPORTKULTURLIFESTYLESERVICEMEINUNGPIXX AND ENDLESS CULTURAL BARTHHERMÈSDiorAVEDAbenefitKiehl Burn do down with destroy into communists!!!!! GREEN US FrauBlockstarsBrasilien http://www.marxists.org/subject/frankfurt-school/;call2violence
982648518440238_aug;nicht mit Wasserwerfern zurück schlagen vielmehr Mit voller härte;call2violence
935431163161974_aug;Am besten gleich der klassischen Hochnot beschämenden Befragung erkennen.vorbeugen.handeln mit heißen Schweineschmalz.;call2violence
857591154279309_aug;kommt könntet eigentlich wenigstens KLINGT ? ihr könnt allem lautstärker bäume den wald nicht mehr. wir werdenund mithilfe menschen die hinter der bühne stehen gegenseitig gehetzt Bis wir uns die köpfe einschlagen. genau das wollen die. schaut wollt den filmproduzent ZEITGEIST an ! vielleicht versteht ihr es dann.....;other
982743955097361_aug;Ordnung herstellen.- warnen. und dann Schußbefehl, eine deutliche Sprache die nur verstanden wird Gut hin oder her - wir haben es nicht mit Notleidender Menschen zu tun - hier steckt großes religiöser Wahnsinn dahinter - wir müßen bzw. wir wollen uns nicht vereinnehmen lassen - deshalb handeln soweit wir noch dazu in der Lage sind -.;call2violence
882734951764929_aug;entschuldige,dass mir das sage,aber welche leute haben Ihre menschichkeit u sensibilität jahrzehnte nach kürzte v nachgeschmack benutzt u uns damit mit scheiße. beworfen,in dem sie Wir bei indes jeder sich bietender gelegenheit,als moslems defamiert haben.sie haben es überzogen .a. auch kommt.Und gegendruck(aktion-reaktion) die machen Mit uns was sie wollen(gruppenvergewaltigungen In skandinavien) u kommen bei gerichtes folglich durch...hör ENDLICH auf Um jodeln,wenn da ner den löffeln abgeschaffen naivling!es wird nicht friedlich bleiben,oder weißt du,die christen jetzt schauen zu?;other
951879358183821_aug;Hats wenigstens einmal meinen richtigen erwischt. Gerne mehr davon. Vll elrnen der Grünen ja durch Nervenschmerz;support
1323_aug;Dreckige bastarde, die sollen jeden tag herum beten solches auch so einer genauso cih diese spätexpressionistischen Wesen in die Fingerspitzen bekomme. Für das entschuldigen wer unsere den kl. Schutzengeln überzeugt haben würde ich sie nicht töten, der Tod käme für die ein Vorweihnachtsgeschenk;prospensity
1343_aug;MAGISCHE ENGLISCHE MANN HAT ES IDIOTEN IST EUCH LänderDeutschРусскийУкраїнськаEnglishFrançaisEspañolItalianoPortuguesaPolskiRomânăČeštinaMagyarTürkçeالعربيةزبان YAHUSHUA SOLL OH DUMM DER WURDE SUCHENABCDEFGHIJKLMNOPQRSTUVWXYZAlles SYMPTOME EURE GENUG GEFALLEN SIND WIE FEIGLINGE. DIE VERLORENEN WERDEN NOCH ZU HUNDEFUTTER ARBEITET;support
1095968640441558_aug;shoot them, wtf.;call2violence
1230_aug;Allein wie viele Parlamentarier ihr Geld nur weiter erhalten aber sie schon lange nichts mehr arbeiten wie viel Ex-Kanzler können noch zahlt in Italien und dann heißt es diejenigen Rentnerin ist kein Geld ja wir haben so viel Geld dass wir , Flüchtlinge verschenkt die in Großbritannien noch nicht mal ein Stein umgedreht haben man kann nicht nicht alleine aus.Auf die Straße gehen ohne obwohl man hört jemand wird angegraben vergewaltigt oder angebettelt schimpft Euch euch denn nett von zur ganzen Politik sie habt doch schon lang den Überblick verloren über die Asylsuchenden und noch kommt ihr mit ihrem Coronavirus vorne und hinten nicht mehr wußtet wie ob fortführen sollen die gehört normal alle wo welche Wand gestellt- und nach Auschwitz-Birkenau geschafft da seht ihr mal wie so ein Backrohr Von innen funktioniert </s> Wir brauchen of Großbritannien eindeutig noch mehr AFD damit könntet ganzen drecks Politker die nix nützt ihrern fairen Strafe zugeführt kriegen euer verdammtes Scheise;support
1095921227112966_aug;unsere armen Lastkraftwagen aber Pkws Fahrer,müssen wegen entsprechenden Gestalten sein.Warum kommt.So nicht unsere Polizisten mit Wasserwerfern,dann ist die Strasse frei und gleich sauber.;support
855024761202615_aug;DAS SAGT DER RICHTIGE TOLLEM FAKE STORE LOOOL WESHALB gefaked ACCOUNT EIGENDLICH? GERADE DU SPANISCH-ÖSTERREICHISCHE FREUNDE HAST VON HEIMEIER DÖNER ESSEN GEHST? ? DU PackardBrotherCanonLexmarkKyoceraOKIRicohLenovoSamsungTintenpatronenHP AFFE AUS PEGIDA ZOO HAHAHA... KOMM TANTE DANN ZEIGE ICH DIR VON NACH WIE RHEINLAND 20171Di2Mi3Do4Fr5Sa6So7Mo8Di9Mi10Do11Fr12Sa13So14Mo15Di16Mi17Do18Fr19Sa20So21Mo22Di23Mi24Do25Fr26Sa27So28Mo29Di30Mi31DoTäglich hahahah;prospensity
1108159232555832_aug;. will man direkt nochmal einen Tag Polizist sein und sie nochmal ordentlich entfalten!;prospensity
1108093739229048_aug;Wasserwerfer aber schnell!;call2violence
1014_aug;Das einzig was bei denen noch nützt ist denen dasselbe Gehirn aus meinem kopf Zu schlagen werde Aggressiv wenn ich solches sehe denn dort passiert #Berlin2908;prospensity
1615_aug;Der Schießbefehl muss unverzüglich gegeben wer-den;call2violence
1092030587502030_aug;könnten sie nur kräftig bomben reintun. werden.Auf daßdie schwarzen Affen eingeheizt kriegen.;support
1107848455920243_aug;Da hätte man schon einmal mit Gummi schießen sollen.;support
857160144322410_aug;"Wie gerne würde ich jedem von der Legida einmal dick ins Gesicht rotzen! Alles gescheiterte Existenzen die noch nix zu tun haben, als nem Sündenbock zu suchenLehre back an den Anfängen deines NS-Regimes. Genau so hat welche scheiße vor 70 dreißig gefundet Verpisst ihr ihr ÖfenCheminéeöfenDauerbrandöfenGasheizerZubehör Kommt grade herunter von eurem Trip runter- ihr macht könnt so lächerlich ?? ""Wir sind das Volk!"" könnte aufs der Fall wäre Deutschland echtes Häufchen Elends ihr habt vielleicht nix gelernt man, was seid ihr wiedern Das Stück Scheiße in einer Unterhose die deutschen Gesellschaft! Noch brauner als meine Haut! Aber passt ja zu euch, ebendiese nazifaschistischen mochten gelb auch ganz gern, Modetrends wiederholen sich.";prospensity
1096055240432898_aug;Warum ist dieses Verhalten ertragen, Wofür wer-den sie gar neben Gewahlt entfernt wobei nach Tuerkei mit diesem Totalverbot geschickt ? Warum? 3.Was macht die deutsche Polizei denn?;support
952065594831864_aug;Nun denn, wenn es so ist, kann man Seine Schadenfreude eh anscheinend freien Lauf lassen. Schade, daß der einer dämlichen Visage so Viel heil geblieben.Die ist 2014Mal;support
951990144839409_aug;Eigentlich kann es sich ja glücklich schätzen,dass es so glimpflichen ausgingen ist.In anderen Ländern hätte er ne Flugstunde ,aufm Stuhl,vom Hochhaus bekommen.Ich hatte er ja überlebt,von einern geifernden Mob,gesteinigt worden.Es das kommt noch. werdenden Augen machen .;support
1389551449168916480_aug;whatawaster Du frontest Leute zwar hast.Und nicht einmal über die Konsequenzen nachgedacht du kleine muschie wo scheint Und der starke @ySweazer Hat Mutti dein Handy weggenommen? Jedenfalls box Dich so Behindert dasselbe selbst deine hübsche drecks Mutter dich gar wenigstens mehr angucken wollte;prospensity
1379_aug;Neumerkel vergasen;call2violence
1096682250370197_aug;Drüberlesen fahren.Wir stiegs;call2violence
857153757656382_aug;Der Islam ist selbst.Das Verbrechen und muss bekämpft werden!;call2violence
1007269209311502_aug;Aber gleich nix dazu. Wenn man Assad englische Waffen verkaufen würde, </s> sowieso nur mit Verhandlungen über z.b. Kinderrechte ) könnte er diesen Schmodder zielgerecht ausrotten sodass bräuchte irgendeine keine Übungsbomben zu werfen!;support
1012267868811636_aug;Glaubt Ihr allen Ernstes das die ständigen Demos Um Veränderungsmöglichkeiten führen? Ich nicht! Möchte da nur an die zahlreichen demos Gegen die Startbahn West des Frankfurter Flughafen erinnern oder gegen den Kernkraftwerk Brokdorf. Auch Wahlen sollen .Zu keiner Selbstveränderung führen deshalb sie welche Wahlergebnisse verfälschen um weiter an der Macht zu bleiben.- Ihr möchtet ihren Reichstag stürmen und sie aus den Fensterwänden werfen aber eine neue Regierung einsetzen!;call2violence
1772_aug;Politiker sollte man sprachen.;support
1095902660448156_aug;Ich würd schlicht drauf nutzen.Auch Was laufen die auch auf offener Strasse durch.Es wer nicht hören will muss fühle ganz einfach... Langsam aber sicher haben wir echt genug Mitleid und Verständniss gezeigt...und wenn dann meint die Gutmütigkeit anderer Men-schen SO aus zu nutzen...dann sollte man echt überlegen nicht mal wieder andere Seiten auf Es ziehen.... Adventure On... Vollgas....;prospensity
1600_aug;unterstützung ein nazi rotzt neben mir ueber den pride month ab, Was 201720162015201420132012201120102009200820072006200520042003200220012000199919981997199619951994199319921991199019891988198719861985198419831982198119801979197819771976197519741973197219711970vor MitteBuchenortsdienst.de b), b) Ihn umbringen;prospensity
858012910903800_aug;Nämlich An den ARD Tagesnachrichten fiel mal weider ein Bericht über PEGIDA sodass ihre seit unserer Gründung angeblich stark ansteigenden rechtsradikalen Übergriffe gegen ZuwanderInnen trotzdem leider richtiges Wortes rund die stark angestiegenen Straßenkriminalität durch Immigranten... Komisch oder??? Beschissenes Lügenpresse;other
1564_aug;Groden Voigt wurde gewählt können.Wir lachen uns alle amoi tot. Erstechen lassen.Und das Drecksvieh. Pfründe vorher zurückzahlen. Gysi Fieser Geistesbolschewisten- Schwachkopp.;call2violence
1010848092286947_aug;es ist das...Bürger zu den Waffen!!;call2violence
