id;description;dbo
987992567905833_aug;Jaja,,,sobald es nunmal PERSÖNLICH muss und man sie KRITISCH mit irgendwas auseinandersetzen musstes Es wird geschwenkt.....aber doch nicht bei UNS....neeeeeeee....dann lieber bei einen Nachbarn. (auch nicht besser?) SteuerrechtRechtsanwälte die Brgündung wurde ja eben mitgeliefert: Sollen doch ersteinmal , der Unterkunft Toiletten her Gleichzeitig Zusatzräume (allerdings gebe ich HA auch Recht, kann ja wohl auch nicht angehen. selbst.Das die Gemeinden schließlich verpassenBSW wo ihr Eurer Notdurft verrichtet ist uns doch egal, geht.Es zu dem dummdepperten Nachbar/-in) .;criticism
968344959870594_aug;Den Kirsten sollte sie .In den A.... treten,und jene Filme von Herrn S. meiden (Ich schau ihren Scheiß sowieso nicht).Bei der Nächsten Wahl genial mal das Christenkreuz ab die Richtige Stelle,und Es kann neben Deutschland wieder Aufwärts weitergehen.;criticism
856802777691480_aug;Deswegen War dabei und möchte die Lügenpresse melden da gingen ca.1 25000 Gegner nicht gesehen;criticism
998381656866924_aug;Jan Müller Deutschland bricht EU. Anrecht und übergeschnappten ..;criticism
1011423145562775_aug;Und ich behaupte es wieder und immer wieder,im Osten hat es mehr Gerechtigkeit angenommen.;criticism
858204747551283_aug;Viele meiner Verwandten, einschl Eltern haben sogar diesen sächsischen Akzent. :-) aber mal ehrlich ... Also aber glaub nicht nicht.Das Islam = Terrorist heisst, was nicht heisst dass ich denke weshalb es Pegida denkt. .Meiner Meinung nach wird seiner Islam. heut missbraucht, insbesondere Deutschland vor 30-40 Jahren missbraucht wurde, wahlweise wie der Christentum vor einigen Jahrhunderten missbraucht wurde. Zusatzfutter ist Leid, Schmerzen bzw. Chaos und irgendwelche Leute versprechen dann Anderem nem Namen, wie Heute der BetonTreppenhausreinigungTresoreTrinkwasserdesinfektionTrinkwassertestTrockenbauTrockensaugen eine bessere Welt. WIe gesagt, jetzt ists der Islam, gestern war's der arische Französische und Vorgestern das Christentum. Zu den Ayslanten und Integration. Integration funktioniert nur, obwohl sich beide Seiten dazu bereit nachvollziehen. Zum einen muss die Asylsuchender parat dazu sein. Man darf dennoch aber dem Asylanten fordert sich selbstständig iiirgendwie anzupassen.Die ebendieser Niederländische sollte keinen Asylanten mit offenen Bedürftigen aufnehmen, dann kommen ob dann kaum keineswegs dazu, dass sichauch solche Kleinstgruppen bilden.Die wo jeder sein Weg geht. Klar, wir werden Schulen Da z.B. Asylkinder unsere Sprache lernen, das macht aber lediglich eine Seite, zum anderen sollte man womöglich Asylkinder und deutsche Kinden z.b. für einen Monat . keinem Ferien-Camp kommentrieren dadurch einander kennenlernen. Jedenfalls fur derartigen relativ arbeitsaufwendigen Integrationsprojekte fehlt das Taschengeld sowie das Geld fürs ein besseres Bildungsystem fehlt, für eine besserer Infrastrukturangebote fur ein besseres Leben Das wir aber so bisschen Steuergeld haben leigt aber nicht an den Kleinen die .Um Untersützung mit uns suchen. Das Problem lieg doch eher an der ziemlich seltsamen Vermögensverteilung. Geld ist ein Recht.Die auf Wirtschaft... sein.Wenn sich sich die Vermögensverteilung anschaut hat den grössten Anteil unserer härtesten Arbeit sehr sehr Wenige und das sind keine Flüchtlinge sondern heimatlose UniGlobal ComputerSystem weder Kultur kennen sogar irgendwelche Werte besitzen...;criticism
1057009574337465_aug;Beschämend in Personenzüge passen viel mehr rein uns wann Amerika nicht verlassen will bei der alten hexe .Im Kanzleramt macht noch platzmangel;criticism
1152534421451646_aug;sowas benennt sich doch allerdings Meinungsäußerungsfreiheit und Demokratie?;criticism
1010750605630029_aug;Tja also deshalb Verteidigung Den Italien hat doch keine Miliz mehr die 5 Helis sondern 1 Panzer die immer intakt sind dazu jedes 45 man starke Heer ist mE nun nicht Grad- der bringer ...;criticism
857295557642202_aug;"So sollte Mein Liedtext stellen. Ich Entschuldigt Dich nochmalig den Gedenk-Aufruf möglicherweise gestört so haben. [@IND]'s Vorwort an das Orga-Team...: Zitationsstile ""Eine super Veranstaltung ! Doch Montag zum Konzert von Bendzko und Nfg . Kostenlos ! Da etwas können sich ebendiese armen in unseren GeigerC-Hotel egal Welchen Glaubens, dank H4, Mindestlohn ect Ansonsten schon lange nicht mehr leisten. Dankeschön Pegida -D Freu mich schon auf kommenden Montag ! Wie würdest dem freiem Eintritt. in`s Kino, unverschlüsseltes Sky oder wenigsten ein brauchbares Programm dieser öffentlich rechtlichen OHNE Werbungen Buryja DAS musste mal getan werden, Josef. sein.Vielen dank. Denn auch Diese Menschen.Und im BlechErdbeerigErdbeerkuchen Bürger ohne Gleichzeitig mit Migrationshintergrund > egal, werden allzu oft vergessen Sozial Benachteiligte brauche auch eine Stimme mit PEGIDA. H4-Empfänger bzw. Aufstocker, Rentner tatsächliche Renten nicht höher lediglich Sozialgeld sind (und dieses nach 35-40 zwanzig Knochenarbeit), Menschen mit Handycap und noch viele viele mehr. Am Momentenverteilung da annähernd auschließlich über angeblich wachsende Fremdenfeindlichkeit diskutiert wird, noch mehr als peux nie. Hier nagen Menschen 9. Hunger wenns die Tafeln nicht gäbe würden schließlich verhungere zumal sie dann zwischen Rechnungen bezahlen oder Essen wählen müssteste während doch seine Lokalpolitiker schamlos am Haushaltskassen beschaffen. stattdessen freiligende Arbeitskräfte, Langzeitarbeitslose von veraltetem Berufsabschluss bspw. dem mangelhaften Arbeitskräftemarkt entsprechend zu fördern werden die benötigten Fachkräfte solcher Berufe importiert, weswegen das wohl den Unternehmen billiger ist. Spreche nach eigener Arbeitserfahrung lediglich Fi-Si mit Berufsabschluss 2002 sondern wenig praktischem arbeiten dürfen.Liebe in der freien WirtschaftZur stattdessen Praktika und Geringfügiger Arbeit. auf 100 SamplerBoxenCountryKlassikNeuheitenSinfonien DAS Sind immer Probleme jene von ihrer Regierung, gegen die auch PEGIDA zeigt und deren mafiosen sie anprangern, ausgeklammert werden. Dass man solche Menschen offen. diskriminieren darf ist zwar der größte Sauerei. Weil die Diskriminierung Deines sozialen Statuses .In folgendem 20181Mo2Di3Mi4Do5Fr6Sa7So8Mo9Di10Mi11Do12Fr13Sa14So15Mo16Di17Mi18Do19Fr20Sa21So22Mo23Di24Mi25Do26Fr27Sa28So29Mo30Di31MiTäglich von Oberster Politikerriege bis ins Vaterland hinunterstürzen gesellschaftlich abgelehnt wird. Aber meckert man äußert sich gegen religiöse oder ideologische Extremisten. Doch wird kann als Nazi eingestellt.Demnächst als Ratte, ein braunes MarkeMAULHersteller Danke für so viel Unterhaltspflichtverletzung Diskriminierung und Intoleranz von Internetseiten der Gutmenschen zur Anti-PEGIDA-Bewegung! Danke für all dies gegenüber den Bürgern des EIGENEN Inselstaats und Volkes!!!";criticism
1105399309498491_aug;genau ...die damaligen Lazarettstadt soll ne Moscheen samt Minaretten bekommen 20171Di2Mi3Do4Fr5Sa6So7Mo8Di9Mi10Do11Fr12Sa13So14Mo15Di16Mi17Do18Fr19Sa20So21Mo22Di23Mi24Do25Fr26Sa27So28Mo29Di30Mi31DoTäglich weiterhin Ihr Banausen !.;criticism
857160437655714_aug;[@IND] zahlreiche Politiker haben mehr kack am stecken.. Bachmann hätte Antibaby-Pille Palle aber gemacht.. .Einer die FDP-Landesregierung name wenn gewünschte nachgereicht.. Hat ein Mensch. besoffen überfahren (TOT) und Joschka? Hat ihn seine vergangengen eingeholter vitro- Kinderficker.. sitzen in GermanyYemenYugoslaviaZaireZambiaZimbabweFilmjahr einmal Manteuffel-Kiełpiński Welche nennst du dazu?;criticism
856815547690203_aug;Marco sonder doch nur fürdie dich und nicht für die nation. Ich habe.Bin Steuerzahlerinnen sondern das nicht .Zu knapp. Ich bin froh, obwohl die Leute friedlich, iim Gegensatz zu diesen gegendemonstranten, auf die Strasse gehen, ja welche heutige Politik für micht unwürdig ist. Wenn du kannst Gedanken um steuergelder machst Fang von den überbezahlten Politikern Party-Event;criticism
882696761768748_aug;Es hat doch alles System. Ein riesengrosser ZuluStimmlagealt-mezzosoprandunkeldynamischfacettenreichfrechfrischharthelljugendlichkindlichkräftiglieblichmarkantmezzosopranmittelkräftigrauchigreifsanftschlanksehr soll geschaffen werden, abgestumpft und verblödet, somit die oberen 5000 sich sogar mehr die Tasche vollhauen können. Und alle machen weiter. muss.Ein paar totgeschlagene, hineingestochen verbrannte, gedemütigte, vergewaltigen britische Bürger, stören Es schon.;criticism
1108430805862008_aug;"Wären diese Linken Menschen gewese die eventuell ein bischen nach ""Rechts"" ausgesehen hätten, wäre jedes An Ihren Massenmedien hoch und runter gelaufen wobei tatsächlich hätte man sofort von einer mutmasslichen ""Internationalen rechten Terrorzellen gefaselt.";criticism
1065909316780824_aug;Juliane Ende , für wofür möchten sie Bildung, sodass wie solle ebendiese aussehens Ungefähr wo jedes Wir dem huldige wie Ihre Regierung/Parteien/Unternehmer/Wirtschaftsbosse momentan sind, nur nicht.Das danach herausschreien was der Laienprediger vorgibt kann aber nicht ihre Zielrichtung sein nur 08 an der Macht zu bleiben.;criticism
1058511624187260_aug;Das Einstellungsproblem ist, fürs nie miteinander geredet wird! ich kenn Na viele Muslime die eine Bibel besitzen! Es gab sehr zahllose Unterschiede und Es ist einfach nur richtig diese , beherrschen. (Wenn jemandem ihr nicht anfassen sollte sei das Ignoranz von dieser Person) Strafen Im Mittelalter? Klar wie kann es sieht, ist ob fair das ein Vergewaltiger danach 2 Jahren. wieder frei Niedetzky ein Familienvater der sie überfällt Bewährung bekommt und Mörder je nach Urteil auch nur 8-10 Jahre? Diese Genealogie-Mittelalter Strafen sind. größtenteils Zu Abschreckung geladenPOLO wenn ich ihm Unsere Kuscheljustiz angucke sollte ich Dir härtere Strafen wünschen. Ich glaub selbst.Das da falsch wäre solche Behauptungen aufzustellen! muslime will genauso friedlich leben Wie ALLE beidenen;criticism
982975815074175_aug;"Anke Schneider ihre Eigenschaft dieses Systems musst du mal erklären! Trotzdem korrekt Dürfte das schon eine restliche Weile nicht mehr seinUm Oder hat man sich über die jährlichen Kosten eines StudisFlüchtlingeFlüchtlinge in Amerika von Seiten der Bundespolitik belogen. Kann ja sein, dass eine Unternehmerin da mehr Kenntnisse hat. Und .Am Rande herausgefunden. mir bin auf Deutschland stolz! Es ist ein leistungsstarkes Land. und seine Geschcihte hat immer Positives als positives (auch wenn das andere stört!). Wirklich hocherfreut möchte Man auf die deutsche Politik werden. Was dann trotzdem eher an den ""Politikern"" liegt, die teils keineswegs mal einen Berufsabschluss haben.";criticism
876285035743254_aug;anweisung von oben, die haben schiss um ihre ErnährungsempfehlungenDiätenReduktionsdiätenAbnehmprogrammeEUCELL nochmal so einfach ausgedrückt ... pfff , jetzt könnte .....;criticism
1007138219324601_aug;Soviel Hirn gibt es nichtmal was Schäuble und KG2 brauchen!??????;criticism
1043681942336895_aug;ARMES seine NEUE ZONE --Revolver Europazone-- Auf eine STRASSE gegen solche STRAPLOCKSHALSJACKSKNOBSMECHANIKENPLATTENPOTENTIOMETERSATTELROHLINGSCHALTERSCHLAGBRETTERSCHRAUBENTonabnehmer wogegen rotrotgrüne Terroristen und Schmarotzer;subversive
1134242839947471_aug;Volker empfiehlt.... Einfach mal zurückerstatten.FACHGERECHTE;criticism
1010841395620950_aug;Nicht merkeln sondern solches system muß Bardsragujn;subversive
1044174618954294_aug;kann.Mit Merkel abgesprochen? Liebe.Die Nachfahrer solltet eucht aber mit eienr Irren ein Propagandabilder;criticism
1123551154349973_aug;Vielleicht können Sie das es ändern, ich wäre sehr dafür, es gehört allerdings irgendeine Begrenzung für die Amtszeit des Bundespresseamts eingeführt;criticism
1057707577600998_aug;Genial dafür. .Alle Grenzen schließe vor Allem die innere EU Grenze!!!!!!!!!!!!!!:(man.;criticism
982693615102395_aug;Unsere Polizei ließ eine Polizei gebäude Räumen fürs die rein können nun mussten viele ihre Ausbildung aufgeben danke Frau .Merkel und co. Unsere wollen sich nicht integrieren oder wird er bei euch gang und gehe alle zu verprügeln mit stühlen sondern Schottersteinen usw zu beschmeißen Wenn ja schließlich Sorry :D;criticism
1123532854351803_aug;Ich bekomm nur immer das kotzen bei den ganzen vergilbten Wirtschaftsbossen .......;criticism
1111395575565531_aug;Frau Brands und ihr GAGA-Verein...völliges ärgerlich beim Denken;criticism
857154730989618_aug;Jürgen Lehmann ! Edelsteine und Flaschen werfen , so wie Es die Linken mach es haben in meinen Augen nichts mit Friedenserhaltung . tun ! Regierungen wie die ,und Ukraine, Mit Gelderen oder Waffen zu unterstützen , die dann benutzt werden um aus.Auf die eigene Einwohnerschaft zu schießen Das hatt Nichts samt Frieden zu tun.Sie !;criticism
966870166684740_aug;An dem Bundesamt können man dann noch Flüchtlingen unterbringen;criticism
858284540876637_aug;"sollen.Ich Bin wirklich für Volksentscheid e wie in zur SchweizIm weil glaube ernsthaften Bedenken hätte was der durchschnittliche Bild-Leser daraus machen.Was würde ! Hilfeee ? Also bin dafuer dass man welche bestehenden demokratischen Mittel ersteinmal wirklich hineinsetzt Wie hoch.Das war nochmal die Wahlbeteiligten , Sachsen??? Und dann immer Das Totschlag Argument bei seinen überhaupt vorhandenen Parteien für einen selbst???Warum hocken diese Menschen zu Hause soooo leistungsunfähig Wer gehindert doch daran eine Partei nach ihren Vorstellungen zu gründen??? Ich glaube dass vielen Einschlägigen "" die politische Arbeit die da dranhängen hätte einfach .Zu viel Aufwand macht... Jedenfalls wünsche dir sowieso mehr Bargeld für Bildung ?";criticism
1003_aug;Um ist an die GeigerC-Hotel das Dritte Reich wiederaufzubauen. 1488 #HeilHitler;subversive
857103957661362_aug;Ja, Herr Mauerbrink ! Er hat sich damit jedoch einmal noch Etwas sehr dummes / Unanständiges geleistet und man damit aber noch eines sehr mittelschweren Verbrechens (im juristischen Sinne) schuldig gemacht. Eine Entschuldigung soll niemals als nicht.Ein lockerst dahergebrabbeltes Blah-Blah-Blah betrachtet werden7 sondern gleichsam ein klares 2009-2004Stimmen / Versprechen, diese Dummheit / Unanständigkeit jemals mehr zu wiederholen. Beruht das Vergehen nicht einfach nur auf Dummheit / Unanständigkeit, nur auf Trieb-Erkrankung, dann war die Enschuldigung nur eine leere Phrase, denn derart Kranke verfügen nicht wirklich über großes Pflichtbewußtsein in seinem solchen Fall und vermögen dies auch nicht wirklich als eine Dummheit / Unanständigkeit Zu erkennen. Im Nachgang einer jeden Entschuldigung also verbleibt großes Frevler schon einere gewisse Zeit lang unter Verdacht (als Wiederholungstäter) und wird lange genug brauchen, umdie sich Es bewähren beziehungsweise Vertrauen zurückzugewinnen. Dadurch muß selbst.Ein jeder Reingespritzt Götzendiener klarkommt selbstverständlich nicht nur ein Jahwe beispielsweise seiner Herr Edathy, sondern auch einziges Gottlose wie jener Herr Bachman weiterlesen sodass auch ein Götzendiener wie Du sodass ich ! Darum kommt niemand herum Ja Ehrliches Schuldeingeständnis und Entschuldigung gehen immer .In Ordnung, gestatten immer eine Mini-Chance zur Besserung ... der Hälfte wäre und bleibt Allein ihrem guten Willen des jeweiligen Frevlers selbst abhängen !;criticism
1111854325519656_aug;Gestern An Leipzig Da Thügida Demo. Bei Pogida 0 begangege Straftaten bei NoLegida / Antifa 168 Schwarzwald-Baar-Kreis verübten Straftaten. Aber wir brauchen mehr Mittel Gegen 20171Do2Fr3Sa4So5Mo6Di7Mi8Do9Fr10Sa11So12Mo13Di14Mi15Do16Fr17Sa18So19Mo20Di21Mi22Do23Fr24Sa25So26Mo27Di28Mi29Do30FrTäglich :);criticism
935810446457379_aug;Dass die Gewusst hätten, weche Regierung der Bekommen, und räumte 62 alt später durchgejagt hätten sie seine Mauerlücke höher Gebaut.!!!;criticism
857160254322399_aug;472.469 Mitglieder hatte der SPD zur vorigen Wahl die CDU bisschen weniger ich Habe mir nicht die % ausgerechnet aber die regieren WebmailStudi-PortalFRIEDA-VerwaltungMEMEODie;criticism
885831621455262_aug;Ich habe gestern auf dieser berliner Antifaseite Artikel mit Geburtsdaten,privaten Adressen,Autokennzeichen,Telephonnummern, Leistungsverhaeltnis udn Fotos der Menschens gesehen,die die Demonstrationen gegen Asylheimen organisiert habeund wirkte vom 16 Maerz 2014,ein Jahr zurueck.Da sollen ebendiese PsychotherapieRadiologenRheumatologenSchmerztherapeutenSportmedizinerUrologenZahnärzteSchwerpunktImplantologenÄsthetische Demonstrationen vor der Haustür nicht dulden, sich vor dem Volk erklaeren und entschuldigen.;criticism
856970284341396_aug;Ich fänd es immer wieder herzerfrischend, obwohl diese politischen Selbstdarsteller aus Wut über ihre eigenen Unzulänglichkeiten die Schuld bei anderen suchen 85389099Ursprungsland einem Falle Pegida). Anstatt erst zuzugeben, dass sie einfach allenfalls eine völlig indiskutable Politik machen, welche nur daruaf konzipiert ist, seine eigenen Futtertrog Es füllen.;criticism
